"FIPS","Qualifying Name","File identification","State Postal Abbreviation","Summary Level","Geographic Component","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(Census)","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian TribalSubdivision (Census)","American Indian TribalSubdivision (FIPS)","Alaska Native RegionalCorporation (FIPS)","Metropolitan and MicropolitanStatistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/MicropolitanIndicator Flag","New England City and Town Area","New England City and TownCombined Statistical Area","New England City and Town AreaDivision","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area – 5%File","Public Use Microdata Area - 1% File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Place (State FIPS + Place FIPS)","Households:","Households: Family Households","Households: Family Households: Married-Couple Family","Households: Family Households: Other Family","Households: Family Households: Other Family: Male Householder, No Wife Present","Households: Family Households: Other Family: Female Householder, No Husband Present","Households: Nonfamily Households","Households: Nonfamily Households: Male Householder","Households: Nonfamily Households: Female Householder"
Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10008_001,SE_A10008_002,SE_A10008_003,SE_A10008_004,SE_A10008_005,SE_A10008_006,SE_A10008_007,SE_A10008_008,SE_A10008_009
"0608880","Clear Creek Elementary School District, California","ACSSF","ca","950","00","0043338",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08880",,,,,,,,,"95000US0608880","Clear Creek Elementary School District",,,,710,464,395,69,25,44,246,103,143
"0609240","Coffee Creek Elementary School District, California","ACSSF","ca","950","00","0043339",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09240",,,,,,,,,"95000US0609240","Coffee Creek Elementary School District",,,,116,78,69,9,5,4,38,27,11
"0609270","Cold Spring Elementary School District, California","ACSSF","ca","950","00","0043340",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09270",,,,,,,,,"95000US0609270","Cold Spring Elementary School District",,,,970,701,673,28,14,14,269,160,109
"0609300","Colfax Elementary School District, California","ACSSF","ca","950","00","0043341",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09300",,,,,,,,,"95000US0609300","Colfax Elementary School District",,,,2157,1417,1133,284,93,191,740,298,442
"0609330","College Elementary School District, California","ACSSF","ca","950","00","0043342",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09330",,,,,,,,,"95000US0609330","College Elementary School District",,,,2486,1604,1326,278,139,139,882,396,486
"0609450","Columbia Elementary School District, California","ACSSF","ca","950","00","0043343",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09450",,,,,,,,,"95000US0609450","Columbia Elementary School District",,,,3532,2662,2151,511,184,327,870,277,593
"0609480","Columbia Union Elementary School District, California","ACSSF","ca","950","00","0043344",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09480",,,,,,,,,"95000US0609480","Columbia Union Elementary School District",,,,2403,1539,1171,368,128,240,864,381,483
"0609510","Columbine Elementary School District, California","ACSSF","ca","950","00","0043345",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09510",,,,,,,,,"95000US0609510","Columbine Elementary School District",,,,72,53,46,7,3,4,19,19,0
"0609780","Corning Union Elementary School District, California","ACSSF","ca","950","00","0043346",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09780",,,,,,,,,"95000US0609780","Corning Union Elementary School District",,,,4715,3372,2285,1087,261,826,1343,563,780
"0609990","Cottonwood Union Elementary School District, California","ACSSF","ca","950","00","0043347",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09990",,,,,,,,,"95000US0609990","Cottonwood Union Elementary School District",,,,3044,2212,1609,603,232,371,832,396,436
"0610230","Cuddeback Union Elementary School District, California","ACSSF","ca","950","00","0043348",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10230",,,,,,,,,"95000US0610230","Cuddeback Union Elementary School District",,,,436,331,285,46,0,46,105,41,64
"0610290","Cupertino Union Elementary School District, California","ACSSF","ca","950","00","0043349",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10290",,,,,,,,,"95000US0610290","Cupertino Union Elementary School District",,,,48632,38540,33480,5060,1695,3365,10092,4947,5145
"0610320","Curtis Creek Elementary School District, California","ACSSF","ca","950","00","0043350",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10320",,,,,,,,,"95000US0610320","Curtis Creek Elementary School District",,,,4579,2950,2384,566,310,256,1629,811,818
"0610380","Cutten Elementary School District, California","ACSSF","ca","950","00","0043351",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10380",,,,,,,,,"95000US0610380","Cutten Elementary School District",,,,2048,1450,1019,431,146,285,598,279,319
"0610440","Cypress Elementary School District, California","ACSSF","ca","950","00","0043352",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10440",,,,,,,,,"95000US0610440","Cypress Elementary School District",,,,14583,11785,9057,2728,621,2107,2798,1536,1262
"0610710","Dehesa Elementary School District, California","ACSSF","ca","950","00","0043353",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10710",,,,,,,,,"95000US0610710","Dehesa Elementary School District",,,,806,633,456,177,60,117,173,76,97
"0610740","Del Mar Union Elementary School District, California","ACSSF","ca","950","00","0043354",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10740",,,,,,,,,"95000US0610740","Del Mar Union Elementary School District",,,,18077,13519,11609,1910,498,1412,4558,2097,2461
"0610890","Delano Union Elementary School District, California","ACSSF","ca","950","00","0043355",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10890",,,,,,,,,"95000US0610890","Delano Union Elementary School District",,,,11987,10385,7432,2953,827,2126,1602,813,789
"0610980","Delphic Elementary School District, California","ACSSF","ca","950","00","0043356",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10980",,,,,,,,,"95000US0610980","Delphic Elementary School District",,,,56,39,39,0,0,0,17,4,13
"0611130","Di Giorgio Elementary School District, California","ACSSF","ca","950","00","0043357",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11130",,,,,,,,,"95000US0611130","Di Giorgio Elementary School District",,,,230,174,120,54,13,41,56,54,2
"0611220","Dixie Elementary School District, California","ACSSF","ca","950","00","0043358",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11220",,,,,,,,,"95000US0611220","Dixie Elementary School District",,,,9263,5943,4946,997,163,834,3320,800,2520
"0611430","Douglas City Elementary School District, California","ACSSF","ca","950","00","0043359",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11430",,,,,,,,,"95000US0611430","Douglas City Elementary School District",,,,297,139,139,0,0,0,158,118,40
"0611490","Dry Creek Joint Elementary School District, California","ACSSF","ca","950","00","0043360",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11490",,,,,,,,,"95000US0611490","Dry Creek Joint Elementary School District",,,,19586,14740,11671,3069,1105,1964,4846,2159,2687
"0611550","Ducor Union Elementary School District, California","ACSSF","ca","950","00","0043361",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11550",,,,,,,,,"95000US0611550","Ducor Union Elementary School District",,,,270,207,154,53,17,36,63,31,32
"0611610","Dunham Elementary School District, California","ACSSF","ca","950","00","0043362",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11610",,,,,,,,,"95000US0611610","Dunham Elementary School District",,,,389,262,205,57,24,33,127,65,62
"0611670","Dunsmuir Elementary School District, California","ACSSF","ca","950","00","0043363",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11670",,,,,,,,,"95000US0611670","Dunsmuir Elementary School District",,,,896,448,316,132,43,89,448,220,228
"0611760","Earlimart Elementary School District, California","ACSSF","ca","950","00","0043364",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11760",,,,,,,,,"95000US0611760","Earlimart Elementary School District",,,,2571,2125,1382,743,164,579,446,266,180
"0611850","East Whittier City Elementary School District, California","ACSSF","ca","950","00","0043365",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11850",,,,,,,,,"95000US0611850","East Whittier City Elementary School District",,,,22133,17458,12994,4464,1213,3251,4675,2271,2404
"0611910","Eastside Union Elementary School District, California","ACSSF","ca","950","00","0043366",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11910",,,,,,,,,"95000US0611910","Eastside Union Elementary School District",,,,7756,5997,3517,2480,657,1823,1759,865,894
"0611940","Edison Elementary School District, California","ACSSF","ca","950","00","0043367",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11940",,,,,,,,,"95000US0611940","Edison Elementary School District",,,,1554,1151,872,279,95,184,403,165,238
"0612030","El Centro Elementary School District, California","ACSSF","ca","950","00","0043368",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12030",,,,,,,,,"95000US0612030","El Centro Elementary School District",,,,10957,8385,4792,3593,961,2632,2572,1036,1536
"0612090","El Monte City School District, California","ACSSF","ca","950","00","0043369",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12090",,,,,,,,,"95000US0612090","El Monte City School District",,,,22464,17969,10983,6986,3128,3858,4495,2395,2100
"0612150","El Nido Elementary School District, California","ACSSF","ca","950","00","0043370",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12150",,,,,,,,,"95000US0612150","El Nido Elementary School District",,,,310,276,206,70,44,26,34,22,12
"0612360","Elk Hills Elementary School District, California","ACSSF","ca","950","00","0043371",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12360",,,,,,,,,"95000US0612360","Elk Hills Elementary School District",,,,69,50,23,27,12,15,19,6,13
"0612600","Elverta Joint Elementary School District, California","ACSSF","ca","950","00","0043372",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12600",,,,,,,,,"95000US0612600","Elverta Joint Elementary School District",,,,1130,879,572,307,144,163,251,146,105
"0612690","Empire Union Elementary School District, California","ACSSF","ca","950","00","0043373",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12690",,,,,,,,,"95000US0612690","Empire Union Elementary School District",,,,9524,7080,4771,2309,833,1476,2444,1215,1229
"0612750","Encinitas Union Elementary School District, California","ACSSF","ca","950","00","0043374",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12750",,,,,,,,,"95000US0612750","Encinitas Union Elementary School District",,,,27635,19436,16512,2924,971,1953,8199,3622,4577
"0612810","Enterprise Elementary School District, California","ACSSF","ca","950","00","0043375",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12810",,,,,,,,,"95000US0612810","Enterprise Elementary School District",,,,12714,8112,5280,2832,921,1911,4602,1854,2748
"0612880","Escondido Union Elementary School District, California","ACSSF","ca","950","00","0043376",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12880",,,,,,,,,"95000US0612880","Escondido Union Elementary School District",,,,56622,38580,28092,10488,3928,6560,18042,8116,9926
"0612960","Etiwanda Elementary School District, California","ACSSF","ca","950","00","0043377",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12960",,,,,,,,,"95000US0612960","Etiwanda Elementary School District",,,,27072,23103,17853,5250,1479,3771,3969,2088,1881
"0613080","Eureka Union Elementary School District, California","ACSSF","ca","950","00","0043378",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13080",,,,,,,,,"95000US0613080","Eureka Union Elementary School District",,,,10608,7874,6708,1166,456,710,2734,1108,1626
"0613140","Evergreen Elementary School District, California","ACSSF","ca","950","00","0043379",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13140",,,,,,,,,"95000US0613140","Evergreen Elementary School District",,,,28236,23997,19125,4872,1513,3359,4239,1817,2422
"0613170","Evergreen Union Elementary School District, California","ACSSF","ca","950","00","0043380",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13170",,,,,,,,,"95000US0613170","Evergreen Union Elementary School District",,,,3508,2361,1834,527,138,389,1147,569,578
"0613290","Fairfax Elementary School District, California","ACSSF","ca","950","00","0043381",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13290",,,,,,,,,"95000US0613290","Fairfax Elementary School District",,,,3965,3368,2072,1296,413,883,597,277,320
"0613500","Fallbrook Union Elementary School District, California","ACSSF","ca","950","00","0043382",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13500",,,,,,,,,"95000US0613500","Fallbrook Union Elementary School District",,,,16275,12690,10121,2569,900,1669,3585,1921,1664
"0613740","Fieldbrook Elementary School District, California","ACSSF","ca","950","00","0043383",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13740",,,,,,,,,"95000US0613740","Fieldbrook Elementary School District",,,,345,251,223,28,15,13,94,42,52
"0613860","Flournoy Union Elementary School District, California","ACSSF","ca","950","00","0043384",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13860",,,,,,,,,"95000US0613860","Flournoy Union Elementary School District",,,,134,99,90,9,7,2,35,21,14
"0613980","Foresthill Union Elementary School District, California","ACSSF","ca","950","00","0043385",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13980",,,,,,,,,"95000US0613980","Foresthill Union Elementary School District",,,,2552,1767,1313,454,103,351,785,389,396
"0614010","Forestville Union Elementary School District, California","ACSSF","ca","950","00","0043386",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14010",,,,,,,,,"95000US0614010","Forestville Union Elementary School District",,,,3158,1850,1508,342,79,263,1308,587,721
"0614040","Forks of Salmon Elementary School District, California","ACSSF","ca","950","00","0043387",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14040",,,,,,,,,"95000US0614040","Forks of Salmon Elementary School District",,,,47,22,20,2,0,2,25,13,12
"0614130","Fort Ross Elementary School District, California","ACSSF","ca","950","00","0043388",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14130",,,,,,,,,"95000US0614130","Fort Ross Elementary School District",,,,262,158,117,41,17,24,104,47,57
"0614220","Fountain Valley Elementary School District, California","ACSSF","ca","950","00","0043389",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14220",,,,,,,,,"95000US0614220","Fountain Valley Elementary School District",,,,18879,13915,11099,2816,716,2100,4964,1924,3040
"0614340","Franklin Elementary School District, California","ACSSF","ca","950","00","0043390",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14340",,,,,,,,,"95000US0614340","Franklin Elementary School District",,,,1169,805,725,80,27,53,364,211,153
"0614370","Franklin-McKinley Elementary School District, California","ACSSF","ca","950","00","0043391",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14370",,,,,,,,,"95000US0614370","Franklin-McKinley Elementary School District",,,,26410,20510,12930,7580,2926,4654,5900,2621,3279
"0614490","French Gulch-Whiskeytown Elementary School District, California","ACSSF","ca","950","00","0043392",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14490",,,,,,,,,"95000US0614490","French Gulch-Whiskeytown Elementary School District",,,,174,120,83,37,11,26,54,31,23
"0614520","Freshwater Elementary School District, California","ACSSF","ca","950","00","0043393",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14520",,,,,,,,,"95000US0614520","Freshwater Elementary School District",,,,1048,681,523,158,126,32,367,272,95
"0614700","Fruitvale Elementary School District, California","ACSSF","ca","950","00","0043394",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14700",,,,,,,,,"95000US0614700","Fruitvale Elementary School District",,,,8105,5121,3623,1498,378,1120,2984,1219,1765
"0614730","Fullerton Elementary School District, California","ACSSF","ca","950","00","0043395",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14730",,,,,,,,,"95000US0614730","Fullerton Elementary School District",,,,39941,28925,22224,6701,2429,4272,11016,4961,6055
"0614790","Galt Joint Union Elementary School District, California","ACSSF","ca","950","00","0043396",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14790",,,,,,,,,"95000US0614790","Galt Joint Union Elementary School District",,,,9847,7847,5942,1905,585,1320,2000,1104,896
"0614910","Garfield Elementary School District, California","ACSSF","ca","950","00","0043397",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14910",,,,,,,,,"95000US0614910","Garfield Elementary School District",,,,133,106,76,30,10,20,27,10,17
"0614940","Garvey Elementary School District, California","ACSSF","ca","950","00","0043398",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14940",,,,,,,,,"95000US0614940","Garvey Elementary School District",,,,14196,11807,8251,3556,1276,2280,2389,785,1604
"0614970","Gazelle Union Elementary School District, California","ACSSF","ca","950","00","0043399",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14970",,,,,,,,,"95000US0614970","Gazelle Union Elementary School District",,,,130,89,63,26,21,5,41,20,21
"0615000","General Shafter Elementary School District, California","ACSSF","ca","950","00","0043400",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000",,,,,,,,,"95000US0615000","General Shafter Elementary School District",,,,297,253,191,62,26,36,44,22,22
"0615090","Gerber Union Elementary School District, California","ACSSF","ca","950","00","0043401",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15090",,,,,,,,,"95000US0615090","Gerber Union Elementary School District",,,,1607,977,726,251,108,143,630,364,266
"0615390","Gold Oak Union Elementary School District, California","ACSSF","ca","950","00","0043402",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15390",,,,,,,,,"95000US0615390","Gold Oak Union Elementary School District",,,,2406,1860,1648,212,124,88,546,259,287
"0615450","Gold Trail Union Elementary School District, California","ACSSF","ca","950","00","0043403",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15450",,,,,,,,,"95000US0615450","Gold Trail Union Elementary School District",,,,2373,1711,1354,357,116,241,662,276,386
"0615480","Golden Feather Union Elementary School District, California","ACSSF","ca","950","00","0043404",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15480",,,,,,,,,"95000US0615480","Golden Feather Union Elementary School District",,,,958,604,481,123,28,95,354,233,121
"0615510","Goleta Union Elementary School District, California","ACSSF","ca","950","00","0043405",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15510",,,,,,,,,"95000US0615510","Goleta Union Elementary School District",,,,24573,13826,11157,2669,692,1977,10747,5499,5248
"0615600","Gorman Elementary School District, California","ACSSF","ca","950","00","0043406",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15600",,,,,,,,,"95000US0615600","Gorman Elementary School District",,,,21,12,5,7,0,7,9,6,3
"0615690","Grant Elementary School District, California","ACSSF","ca","950","00","0043407",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15690",,,,,,,,,"95000US0615690","Grant Elementary School District",,,,971,772,648,124,24,100,199,77,122
"0615780","Grass Valley Elementary School District, California","ACSSF","ca","950","00","0043408",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15780",,,,,,,,,"95000US0615780","Grass Valley Elementary School District",,,,11507,6515,4594,1921,477,1444,4992,2196,2796
"0615810","Gratton Elementary School District, California","ACSSF","ca","950","00","0043409",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15810",,,,,,,,,"95000US0615810","Gratton Elementary School District",,,,244,195,165,30,7,23,49,23,26
"0615840","Gravenstein Union Elementary School District, California","ACSSF","ca","950","00","0043410",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15840",,,,,,,,,"95000US0615840","Gravenstein Union Elementary School District",,,,2119,1567,1008,559,97,462,552,232,320
"0615870","Graves Elementary School District, California","ACSSF","ca","950","00","0043411",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15870",,,,,,,,,"95000US0615870","Graves Elementary School District",,,,26,22,17,5,0,5,4,0,4
"0615990","Green Point Elementary School District, California","ACSSF","ca","950","00","0043412",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15990",,,,,,,,,"95000US0615990","Green Point Elementary School District",,,,87,43,38,5,5,0,44,7,37
"0616050","Greenfield Union School District, California","ACSSF","ca","950","00","0043413",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16050",,,,,,,,,"95000US0616050","Greenfield Union School District",,,,13905,11204,7284,3920,1122,2798,2701,1475,1226
"0616080","Greenfield Union Elementary School District, California","ACSSF","ca","950","00","0043414",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16080",,,,,,,,,"95000US0616080","Greenfield Union Elementary School District",,,,4367,3933,2691,1242,305,937,434,198,236
"0616110","Grenada Elementary School District, California","ACSSF","ca","950","00","0043415",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16110",,,,,,,,,"95000US0616110","Grenada Elementary School District",,,,469,290,250,40,6,34,179,104,75
"0616260","Guadalupe Union Elementary School District, California","ACSSF","ca","950","00","0043416",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16260",,,,,,,,,"95000US0616260","Guadalupe Union Elementary School District",,,,2051,1783,1094,689,354,335,268,78,190
"0616300","Cucamonga Elementary School District, California","ACSSF","ca","950","00","0043417",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16300",,,,,,,,,"95000US0616300","Cucamonga Elementary School District",,,,11519,7149,4139,3010,808,2202,4370,2027,2343
"0616320","Guerneville Elementary School District, California","ACSSF","ca","950","00","0043418",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16320",,,,,,,,,"95000US0616320","Guerneville Elementary School District",,,,2640,1207,967,240,51,189,1433,827,606
"0616470","Hanford Elementary School District, California","ACSSF","ca","950","00","0043419",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16470",,,,,,,,,"95000US0616470","Hanford Elementary School District",,,,14575,11127,6697,4430,1393,3037,3448,1657,1791
"0616530","Happy Camp Union Elementary School District, California","ACSSF","ca","950","00","0043420",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16530",,,,,,,,,"95000US0616530","Happy Camp Union Elementary School District",,,,420,208,130,78,22,56,212,155,57
"0616560","Happy Valley Elementary School District, California","ACSSF","ca","950","00","0043421",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16560",,,,,,,,,"95000US0616560","Happy Valley Elementary School District",,,,550,405,342,63,31,32,145,107,38
"0616570","Happy Valley Union Elementary School District, California","ACSSF","ca","950","00","0043422",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16570",,,,,,,,,"95000US0616570","Happy Valley Union Elementary School District",,,,2329,1880,1614,266,60,206,449,238,211
"0616620","Harmony Union School District, California","ACSSF","ca","950","00","0043423",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16620",,,,,,,,,"95000US0616620","Harmony Union School District",,,,2069,1179,996,183,122,61,890,544,346
"0616650","Hart-Ransom Union Elementary School District, California","ACSSF","ca","950","00","0043424",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16650",,,,,,,,,"95000US0616650","Hart-Ransom Union Elementary School District",,,,1283,1049,889,160,61,99,234,129,105
"0616680","Hawthorne Elementary School District, California","ACSSF","ca","950","00","0043425",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16680",,,,,,,,,"95000US0616680","Hawthorne Elementary School District",,,,24796,16127,8305,7822,2283,5539,8669,4531,4138
"0616830","Heber Elementary School District, California","ACSSF","ca","950","00","0043426",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16830",,,,,,,,,"95000US0616830","Heber Elementary School District",,,,1869,1585,1035,550,256,294,284,197,87
"0616860","Helendale Elementary School District, California","ACSSF","ca","950","00","0043427",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16860",,,,,,,,,"95000US0616860","Helendale Elementary School District",,,,2467,1774,1393,381,157,224,693,394,299
"0617040","Hermosa Beach City Elementary School District, California","ACSSF","ca","950","00","0043428",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17040",,,,,,,,,"95000US0617040","Hermosa Beach City Elementary School District",,,,8926,4564,3965,599,218,381,4362,2677,1685
"0617160","Hickman Community Charter School District, California","ACSSF","ca","950","00","0043429",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17160",,,,,,,,,"95000US0617160","Hickman Community Charter School District",,,,408,333,271,62,23,39,75,44,31
"0617190","Hillsborough City Elementary School District, California","ACSSF","ca","950","00","0043430",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17190",,,,,,,,,"95000US0617190","Hillsborough City Elementary School District",,,,3512,3148,2972,176,50,126,364,176,188
"0617340","Hollister School District, California","ACSSF","ca","950","00","0043431",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17340",,,,,,,,,"95000US0617340","Hollister School District",,,,14297,11524,8420,3104,1109,1995,2773,1314,1459
"0617490","Hope Elementary School District (Santa Barbara County), California","ACSSF","ca","950","00","0043432",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17490",,,,,,,,,"95000US0617490","Hope Elementary School District (Santa Barbara County)",,,,6518,3711,3105,606,136,470,2807,963,1844
"0617520","Hope Elementary School District (Tulare County), California","ACSSF","ca","950","00","0043433",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17520",,,,,,,,,"95000US0617520","Hope Elementary School District (Tulare County)",,,,293,237,181,56,34,22,56,34,22
