FIPS,state,state_fips,county,tract,geoid,area_name,area_land,total_pop,housing_units,owner_occupied_housing_units,persons_no_health_insurance,families,families_income_below_poverty_level,median_household_income,nh_white_alone,nh_black_or_african_american_alone,nh_american_indian_and_alaska_native_alone,nh_asian_alone,nh_native_hawaiian_and_other_pacific_islander_alone,nh_other,nh_two_or_more,hispanic_or_latino,households_receiving_assistance,households,pct_owner_occupied,pct_no_health_insurance,pct_families_income_below_poverty_level,pct_households_receiving_assistance,pct_nh_white_alone,pct_nh_black_or_african_american_alone,pct_nh_american_indian_and_alaska_native_alone,pct_nh_asian_alone,pct_nh_native_hawaiian_and_other_pacific_islander_alone,pct_nh_other,pct_nh_two_or_more,pct_hispanic_or_latino
06073002100,ca,06,073,002100,14000US06073002100,Census Tract 21,0.34413943230625,5214,2754,552,551,1148,116,77610,2276,730,4,348,0,15,79,1762,575,2443,0.20043572984749455,0.10567702339854239,0.10104529616724739,0.23536635284486288,0.43651706942846186,0.14000767165324127,0.0007671653241273494,0.0667433831990794,0.0,0.0028768699654775605,0.015151515151515152,0.3379363252780974
06073002201,ca,06,073,002201,14000US06073002201,Census Tract 22.01,0.137980175969927,3376,1558,460,520,635,217,27647,373,609,0,526,0,0,133,1735,753,1386,0.2952503209242619,0.15402843601895735,0.3417322834645669,0.5432900432900433,0.11048578199052132,0.18039099526066352,0.0,0.15580568720379148,0.0,0.0,0.039395734597156395,0.5139218009478673
06073002202,ca,06,073,002202,14000US06073002202,Census Tract 22.02,0.187985426959507,5807,1759,273,1260,1168,274,50556,321,428,0,1001,0,88,30,3939,1632,1698,0.15520181921546333,0.21697950749095918,0.2345890410958904,0.9611307420494699,0.055278112622696746,0.07370415016359566,0.0,0.17237816428448424,0.0,0.015154124332701911,0.0051661787497847425,0.6783192698467367
06073002301,ca,06,073,002301,14000US06073002301,Census Tract 23.01,0.163446703227969,2908,1420,191,263,543,57,62399,834,521,0,279,36,0,50,1188,529,1335,0.13450704225352111,0.09044016506189821,0.10497237569060773,0.3962546816479401,0.2867950481430536,0.17916093535075653,0.0,0.09594222833562586,0.012379642365887207,0.0,0.0171939477303989,0.40852819807427787
06073002302,ca,06,073,002302,14000US06073002302,Census Tract 23.02,0.20418009658732,6673,2228,406,1115,1395,243,36296,375,409,0,2364,0,0,11,3514,1282,2117,0.1822262118491921,0.16709126329986512,0.17419354838709677,0.6055739253660841,0.05619661321744343,0.061291772815824964,0.0,0.35426344972276336,0.0,0.0,0.0016484339877116739,0.5265997302562565
06073002401,ca,06,073,002401,14000US06073002401,Census Tract 24.01,0.252666421620486,4955,1736,356,688,1035,249,59096,1405,204,0,389,0,0,193,2764,1272,1668,0.20506912442396313,0.13884964682139253,0.24057971014492754,0.762589928057554,0.28355196770938446,0.04117053481331988,0.0,0.07850655903128154,0.0,0.0,0.03895055499495459,0.5578203834510596
06073002402,ca,06,073,002402,14000US06073002402,Census Tract 24.02,0.193786612138744,4879,1777,140,1088,1000,280,47390,332,577,0,619,0,0,8,3343,1207,1696,0.07878446820483961,0.2229965156794425,0.28,0.7116745283018868,0.06804673088747694,0.11826193892191023,0.0,0.12687026029924164,0.0,0.0,0.001639680262348842,0.6851813896290223
06073002501,ca,06,073,002501,14000US06073002501,Census Tract 25.01,0.485444334105023,5034,1564,547,885,1063,199,59028,680,260,0,736,0,14,62,3282,1153,1457,0.34974424552429667,0.17580452920143028,0.187206020696143,0.7913520933424846,0.1350814461660707,0.05164878823996821,0.0,0.1462058005562177,0.0,0.0027810885975367503,0.012316249503377036,0.6519666269368296
06073002502,ca,06,073,002502,14000US06073002502,Census Tract 25.02,0.730997981457829,7034,2380,1214,1253,1574,282,74631,2006,707,22,629,7,81,390,3192,1776,2341,0.5100840336134453,0.17813477395507535,0.17916137229987295,0.758650149508757,0.2851862382712539,0.10051179982940006,0.0031276656241114587,0.08942280352573216,0.000995166334944555,0.01151549616150128,0.055444981518339494,0.45379584873471707
06073002601,ca,06,073,002601,14000US06073002601,Census Tract 26.01,0.322429679210869,5551,1743,471,704,1101,395,42000,419,270,0,1421,0,0,250,3191,1666,1488,0.270223752151463,0.1268239956764547,0.35876475930971846,1.1196236559139785,0.0754818951540263,0.04863988470545848,0.0,0.25598991172761665,0.0,0.0,0.04503693028283192,0.5748513781300667
06073002602,ca,06,073,002602,14000US06073002602,Census Tract 26.02,0.296261218198694,4794,1502,249,564,912,167,46599,794,591,0,904,0,0,21,2484,1397,1379,0.16577896138482023,0.11764705882352941,0.18311403508771928,1.013052936910805,0.16562369628702545,0.123279098873592,0.0,0.18856904463913224,0.0,0.0,0.004380475594493116,0.5181476846057572
06073002702,ca,06,073,002702,14000US06073002702,Census Tract 27.02,0.524934092358729,5609,2041,795,429,1155,152,67250,1756,851,0,971,9,0,478,1544,1312,1910,0.38951494365507106,0.07648422178641469,0.1316017316017316,0.6869109947643979,0.31306828311642004,0.15172044927794615,0.0,0.17311463719023,0.0016045640934212871,0.0,0.08522018185059725,0.2752718844713853
06073002703,ca,06,073,002703,14000US06073002703,Census Tract 27.03,0.757309686376925,6982,2387,1207,591,1600,109,77700,1964,616,12,1273,0,0,143,2974,1053,2240,0.5056556346878928,0.08464623317101116,0.068125,0.4700892857142857,0.28129475794901176,0.08822686909195072,0.0017187052420509883,0.18232598109424233,0.0,0.0,0.020481237467774277,0.42595244915496994
06073002705,ca,06,073,002705,14000US06073002705,Census Tract 27.05,0.473867832592275,4158,1549,884,248,905,144,52500,728,506,0,1637,0,0,177,1110,707,1488,0.5706907682375726,0.059644059644059645,0.1591160220994475,0.47513440860215056,0.1750841750841751,0.12169312169312169,0.0,0.3936988936988937,0.0,0.0,0.04256854256854257,0.26695526695526695
06073002707,ca,06,073,002707,14000US06073002707,Census Tract 27.07,0.148091033626411,5553,1700,92,1435,994,340,44485,622,711,43,944,247,0,727,2259,1550,1515,0.05411764705882353,0.2584188726814335,0.3420523138832998,1.023102310231023,0.11201152530163876,0.1280388978930308,0.0077435620385377275,0.16999819917161896,0.04448046101206555,0.0,0.13092022330271924,0.406807131280389
06073002708,ca,06,073,002708,14000US06073002708,Census Tract 27.08,0.247038982419996,5080,2086,77,742,1200,324,28890,534,931,7,1178,0,0,105,2325,1464,1883,0.03691275167785235,0.14606299212598425,0.27,0.7774827403080191,0.10511811023622047,0.18326771653543308,0.0013779527559055118,0.23188976377952755,0.0,0.0,0.02066929133858268,0.45767716535433073
06073002709,ca,06,073,002709,14000US06073002709,Census Tract 27.09,0.239700724482121,3972,1228,270,645,872,299,37609,374,694,0,407,0,0,112,2385,1300,1196,0.21986970684039087,0.1623867069486405,0.34288990825688076,1.0869565217391304,0.09415911379657603,0.17472306143001007,0.0,0.10246727089627392,0.0,0.0,0.028197381671701913,0.600453172205438
06073002710,ca,06,073,002710,14000US06073002710,Census Tract 27.10,0.264754508515097,3771,1195,392,776,769,114,58833,523,566,0,1293,0,0,8,1381,935,1148,0.32803347280334727,0.20578095995757092,0.1482444733420026,0.8144599303135889,0.1386900026518165,0.15009281357730045,0.0,0.3428798727128083,0.0,0.0,0.0021214531954388757,0.3662158578626359
06073002711,ca,06,073,002711,14000US06073002711,Census Tract 27.11,0.539819103408973,3423,1029,399,218,847,98,68520,467,590,0,831,43,70,165,1257,999,969,0.3877551020408163,0.06368682442302075,0.11570247933884298,1.0309597523219813,0.1364300321355536,0.17236342389716622,0.0,0.2427695004382121,0.012562080046742623,0.02044989775051125,0.04820333041191937,0.3672217353198948
06073002712,ca,06,073,002712,14000US06073002712,Census Tract 27.12,0.847303925732474,5678,1866,876,707,1098,234,44007,751,1453,0,749,0,26,79,2620,1366,1781,0.4694533762057878,0.12451567453328637,0.21311475409836064,0.7669848399775407,0.13226488200070446,0.2558999647763297,0.0,0.13191264529764002,0.0,0.004579077139837971,0.013913349771046144,0.4614300810144417
06073002801,ca,06,073,002801,14000US06073002801,Census Tract 28.01,1.10666613127165,2516,1069,261,49,274,9,43333,1507,166,0,252,96,0,141,354,172,664,0.2441534144059869,0.019475357710651828,0.032846715328467155,0.25903614457831325,0.598966613672496,0.06597774244833068,0.0,0.10015898251192369,0.03815580286168521,0.0,0.05604133545310016,0.14069952305246422
06073002803,ca,06,073,002803,14000US06073002803,Census Tract 28.03,0.428112408242818,4872,2442,652,413,996,35,63732,2047,372,0,960,0,15,222,1256,586,2230,0.266994266994267,0.08477011494252873,0.035140562248995984,0.262780269058296,0.4201559934318555,0.07635467980295567,0.0,0.19704433497536947,0.0,0.003078817733990148,0.04556650246305419,0.25779967159277506
06073002804,ca,06,073,002804,14000US06073002804,Census Tract 28.04,0.568033519846424,5659,1629,845,369,786,26,72114,3472,282,167,438,0,16,258,1026,480,1489,0.5187231430325353,0.06520586676091182,0.03307888040712468,0.32236400268636667,0.6135359604170348,0.049832125817282205,0.029510514225128116,0.07739883371620428,0.0,0.0028273546562996997,0.045591093832832656,0.18130411733521823
06073002902,ca,06,073,002902,14000US06073002902,Census Tract 29.02,0.606382346173032,6166,2646,1012,397,1162,86,56569,2819,279,0,906,46,27,261,1828,891,2360,0.382464096749811,0.06438533895556277,0.07401032702237521,0.37754237288135595,0.45718456049302625,0.04524813493350632,0.0,0.14693480376256893,0.007460265974699967,0.0043788517677586765,0.04232890042166721,0.2964644826467726
06073002903,ca,06,073,002903,14000US06073002903,Census Tract 29.03,0.543426069927737,4224,1618,996,144,1117,69,83146,1542,271,0,452,50,0,262,1647,836,1569,0.61557478368356,0.03409090909090909,0.06177260519247986,0.532823454429573,0.3650568181818182,0.06415719696969698,0.0,0.10700757575757576,0.011837121212121212,0.0,0.06202651515151515,0.3899147727272727
06073002904,ca,06,073,002904,14000US06073002904,Census Tract 29.04,0.695934112436042,9844,2668,460,562,727,88,32839,5971,883,0,871,38,84,270,1727,673,2436,0.1724137931034483,0.057090613571718817,0.12104539202200826,0.27627257799671595,0.6065623730190979,0.08969930922389273,0.0,0.08848029256399838,0.0038602194229987808,0.008533116619260463,0.027427874847622918,0.1754368143031288
06073002905,ca,06,073,002905,14000US06073002905,Census Tract 29.05,0.442574251309272,4541,1902,789,221,1011,69,59167,1834,556,0,413,0,97,409,1232,813,1812,0.4148264984227129,0.04866769434045364,0.06824925816023739,0.44867549668874174,0.4038757982823167,0.12243999119136754,0.0,0.09094913014754459,0.0,0.02136093371504074,0.09006826690156353,0.2713058797621669
06073003001,ca,06,073,003001,14000US06073003001,Census Tract 30.01,0.918427035183175,4949,1259,906,167,971,52,85703,652,1387,10,228,301,2,212,2157,1170,1214,0.7196187450357426,0.033744190745605175,0.053553038105046344,0.9637561779242174,0.13174378662356032,0.2802586381087088,0.002020610224287735,0.04606991311376035,0.06082036775106082,0.00040412204485754696,0.04283693675489998,0.4358456253788644
06073003003,ca,06,073,003003,14000US06073003003,Census Tract 30.03,1.2638035388581,5588,1540,1225,403,1115,127,74426,1019,903,29,604,0,174,133,2726,1145,1533,0.7954545454545454,0.07211882605583393,0.11390134529147983,0.7469015003261579,0.18235504652827486,0.16159627773801002,0.0051896921975662135,0.10808876163206872,0.0,0.03113815318539728,0.023801002147458842,0.48783106657122405
06073003004,ca,06,073,003004,14000US06073003004,Census Tract 30.04,0.47341647914971,5456,1532,697,826,1219,201,56324,350,723,0,173,0,0,110,4100,1480,1470,0.4549608355091384,0.15139296187683285,0.16488925348646433,1.0068027210884354,0.06414956011730205,0.13251466275659823,0.0,0.031708211143695014,0.0,0.0,0.020161290322580645,0.751466275659824
06073003101,ca,06,073,003101,14000US06073003101,Census Tract 31.01,0.405488751299234,4089,1138,803,564,896,80,74265,122,1011,0,571,0,29,70,2286,935,1050,0.7056239015817223,0.13793103448275862,0.08928571428571429,0.8904761904761904,0.02983614575690878,0.24724871606749815,0.0,0.1396429444852042,0.0,0.0070921985815602835,0.017119100024455856,0.5590608950843727
06073003103,ca,06,073,003103,14000US06073003103,Census Tract 31.03,0.787511756811228,6069,1736,1437,416,1370,64,82977,629,1779,0,659,21,0,435,2546,1192,1671,0.8277649769585254,0.06854506508485747,0.04671532846715328,0.713345302214243,0.10364145658263306,0.29312901631240734,0.0,0.10858461031471413,0.0034602076124567475,0.0,0.07167572911517549,0.4195089800626133
06073003105,ca,06,073,003105,14000US06073003105,Census Tract 31.05,0.46737822723503,5203,1338,1045,431,1153,114,97796,775,423,8,452,11,0,70,3464,1095,1307,0.78101644245142,0.08283682490870652,0.09887250650477017,0.837796480489671,0.14895252738804535,0.08129925043244282,0.001537574476263694,0.08687295790889871,0.0021141649048625794,0.0,0.013453776667307323,0.6657697482221795
06073003107,ca,06,073,003107,14000US06073003107,Census Tract 31.07,0.607014009331317,5338,1600,1225,250,1242,58,85255,988,1028,0,1244,115,0,179,1784,986,1540,0.765625,0.04683402023229674,0.04669887278582931,0.6402597402597403,0.1850880479580367,0.1925814911952042,0.0,0.2330460846759086,0.0215436493068565,0.0,0.03353315848632447,0.3342075683776695
06073003108,ca,06,073,003108,14000US06073003108,Census Tract 31.08,0.418521630216047,3563,1044,784,370,780,51,90000,704,461,0,416,36,0,88,1858,894,998,0.7509578544061303,0.10384507437552624,0.06538461538461539,0.8957915831663327,0.19758630367667696,0.12938534942464217,0.0,0.11675554308167274,0.010103845074375527,0.0,0.02469828795958462,0.521470670783048
06073003109,ca,06,073,003109,14000US06073003109,Census Tract 31.09,0.422329755967981,3492,934,752,125,811,76,106042,125,311,0,2245,24,0,160,627,573,879,0.8051391862955032,0.03579610538373425,0.093711467324291,0.6518771331058021,0.03579610538373425,0.08906071019473082,0.0,0.6428980526918672,0.006872852233676976,0.0,0.045819014891179836,0.179553264604811
06073003111,ca,06,073,003111,14000US06073003111,Census Tract 31.11,0.55502457926446,6681,1890,735,703,1383,251,53451,337,798,0,1737,0,0,320,3489,2064,1845,0.3888888888888889,0.10522376889687172,0.18148951554591466,1.1186991869918699,0.05044155066606795,0.11944319712617872,0.0,0.2599910193084867,0.0,0.0,0.04789702140398144,0.5222272114952852
06073003112,ca,06,073,003112,14000US06073003112,Census Tract 31.12,0.583142470158163,3908,1147,805,172,966,92,85802,268,658,0,919,0,7,365,1691,1137,1097,0.7018308631211857,0.044012282497441144,0.09523809523809523,1.0364630811303555,0.06857727737973388,0.1683725690890481,0.0,0.23515864892528146,0.0,0.0017911975435005118,0.09339815762538382,0.4327021494370522
06073003113,ca,06,073,003113,14000US06073003113,Census Tract 31.13,0.612900136989052,4597,1193,795,507,940,14,98313,366,389,0,2277,153,0,395,1017,808,1149,0.6663872590108969,0.11028931912116598,0.014893617021276596,0.7032201914708442,0.07961714161409615,0.08462040461170328,0.0,0.49532303676310635,0.0332825755927779,0.0,0.08592560365455731,0.22123123776375897
06073003114,ca,06,073,003114,14000US06073003114,Census Tract 31.14,0.438580024308993,3560,911,751,273,824,36,98093,307,522,0,1838,79,0,187,627,605,873,0.8243688254665203,0.07668539325842696,0.043689320388349516,0.693012600229095,0.08623595505617977,0.14662921348314606,0.0,0.5162921348314606,0.022191011235955058,0.0,0.05252808988764045,0.17612359550561799
06073003115,ca,06,073,003115,14000US06073003115,Census Tract 31.15,0.59186027116728,5866,1786,1151,330,1458,165,84605,378,851,0,2325,24,0,78,2210,1173,1704,0.6444568868980963,0.056256392771905896,0.11316872427983539,0.6883802816901409,0.06443914081145585,0.14507330378452096,0.0,0.3963518581657006,0.004091374019774974,0.0,0.013296965564268667,0.3767473576542789
06073003201,ca,06,073,003201,14000US06073003201,Census Tract 32.01,0.62469401402632,5372,1727,576,401,1211,102,79821,789,911,0,1139,221,0,485,1827,1618,1451,0.3335263462651998,0.07464631422189129,0.08422791081750619,1.115093039283253,0.14687267311988086,0.16958302308265077,0.0,0.2120253164556962,0.04113924050632911,0.0,0.09028294862248697,0.3400967982129561
06073003202,ca,06,073,003202,14000US06073003202,Census Tract 32.02,0.50020965348102,4654,1327,826,817,1050,48,76277,514,492,9,336,0,0,117,3186,1008,1296,0.6224566691785983,0.17554791577137946,0.045714285714285714,0.7777777777777778,0.11044262999570262,0.10571551353674259,0.0019338203695745595,0.07219596046411689,0.0,0.0,0.025139664804469275,0.684572410829394
06073003204,ca,06,073,003204,14000US06073003204,Census Tract 32.04,1.1871703652681,3200,1108,819,155,818,76,86094,959,190,0,388,4,0,46,1613,643,1037,0.7391696750902527,0.0484375,0.09290953545232274,0.6200578592092575,0.2996875,0.059375,0.0,0.12125,0.00125,0.0,0.014375,0.5040625
06073003207,ca,06,073,003207,14000US06073003207,Census Tract 32.07,2.01268384255062,6413,2362,1190,233,1417,27,104810,1826,100,0,1079,84,0,253,3071,1168,2209,0.5038103302286198,0.03633244971152347,0.019054340155257588,0.5287460389316433,0.2847341337907376,0.01559332605644784,0.0,0.1682519881490722,0.013098393887416186,0.0,0.03945111492281304,0.4788710431935132
06073003208,ca,06,073,003208,14000US06073003208,Census Tract 32.08,0.525342202357694,6788,2173,877,620,1450,197,69315,734,972,0,1967,0,12,834,2269,1924,1915,0.4035895075931891,0.09133765468473777,0.13586206896551725,1.0046997389033943,0.10813199764289923,0.14319387153800825,0.0,0.2897760754272245,0.0,0.0017678255745433118,0.12286387743076016,0.33426635238656455
06073003209,ca,06,073,003209,14000US06073003209,Census Tract 32.09,0.508397336203874,5424,1912,768,262,1333,57,71825,444,786,0,2321,104,1,221,1547,1037,1847,0.401673640167364,0.04830383480825959,0.04276069017254314,0.5614510016242555,0.08185840707964602,0.14491150442477876,0.0,0.42791297935103245,0.019174041297935103,0.00018436578171091445,0.04074483775811209,0.28521386430678464
06073003211,ca,06,073,003211,14000US06073003211,Census Tract 32.11,0.331174507372235,3250,912,640,355,702,15,82449,557,173,0,434,0,0,141,1945,736,884,0.7017543859649122,0.10923076923076923,0.021367521367521368,0.832579185520362,0.17138461538461539,0.05323076923076923,0.0,0.13353846153846155,0.0,0.0,0.04338461538461538,0.5984615384615385
06073003212,ca,06,073,003212,14000US06073003212,Census Tract 32.12,0.485614605164194,4102,1050,780,227,836,49,102976,445,383,0,1349,86,0,327,1512,895,996,0.7428571428571429,0.0553388590931253,0.05861244019138756,0.8985943775100401,0.10848366650414432,0.09336908824963433,0.0,0.3288639687957094,0.020965382740126767,0.0,0.07971721111652852,0.36860068259385664
06073003213,ca,06,073,003213,14000US06073003213,Census Tract 32.13,0.462182450266179,3798,961,750,123,841,35,122353,390,355,0,2187,39,0,72,755,671,946,0.7804370447450573,0.03238546603475513,0.041617122473246136,0.7093023255813954,0.10268562401263823,0.09347024749868352,0.0,0.5758293838862559,0.010268562401263823,0.0,0.018957345971563982,0.19878883622959453
06073003214,ca,06,073,003214,14000US06073003214,Census Tract 32.14,0.479603766503937,5058,1749,1008,206,1173,22,70988,538,1647,31,976,70,31,191,1574,1025,1692,0.5763293310463122,0.04072756030051404,0.01875532821824382,0.6057919621749409,0.10636615262949782,0.32562277580071175,0.006128904705417161,0.1929616449189403,0.01383946223803875,0.006128904705417161,0.03776196124950573,0.3111901937524713
06073003301,ca,06,073,003301,14000US06073003301,Census Tract 33.01,0.588817013824002,3760,1007,302,781,777,157,58750,177,736,0,44,21,32,26,2724,1379,988,0.2999006951340616,0.2077127659574468,0.20205920205920205,1.395748987854251,0.04707446808510638,0.19574468085106383,0.0,0.011702127659574468,0.005585106382978724,0.00851063829787234,0.006914893617021276,0.7244680851063829
06073003303,ca,06,073,003303,14000US06073003303,Census Tract 33.03,0.240447832190728,4725,1421,427,776,992,205,45208,486,393,0,163,35,0,16,3632,1365,1391,0.30049261083743845,0.16423280423280423,0.20665322580645162,0.9813084112149533,0.10285714285714286,0.08317460317460318,0.0,0.0344973544973545,0.007407407407407408,0.0,0.0033862433862433864,0.7686772486772486
06073003304,ca,06,073,003304,14000US06073003304,Census Tract 33.04,0.22738831222384,3454,1113,282,547,692,144,39539,276,340,0,472,0,0,197,2169,1137,1071,0.25336927223719674,0.15836711059640995,0.20809248554913296,1.061624649859944,0.07990735379270411,0.09843659525188188,0.0,0.13665315576143602,0.0,0.0,0.057035321366531555,0.6279675738274464
06073003305,ca,06,073,003305,14000US06073003305,Census Tract 33.05,0.500073359413248,7060,1745,414,1330,1456,462,43750,297,1346,0,609,0,0,38,4770,2207,1728,0.23724928366762177,0.18838526912181303,0.3173076923076923,1.2771990740740742,0.04206798866855524,0.1906515580736544,0.0,0.08626062322946175,0.0,0.0,0.00538243626062323,0.6756373937677054
06073003401,ca,06,073,003401,14000US06073003401,Census Tract 34.01,1.08303011442524,6494,2204,1238,519,1622,76,64063,1240,1907,55,1249,57,0,115,1871,1128,2161,0.5617059891107078,0.07991992608561749,0.0468557336621455,0.5219805645534474,0.19094548814290113,0.29365568216815524,0.008469356328919002,0.19233138281490605,0.008777332922697875,0.0,0.017708654142285188,0.2881121034801355
06073003403,ca,06,073,003403,14000US06073003403,Census Tract 34.03,0.53430208943053,4096,1124,516,582,884,68,65134,467,213,84,61,0,8,52,3211,1031,1066,0.45907473309608543,0.14208984375,0.07692307692307693,0.9671669793621013,0.114013671875,0.052001953125,0.0205078125,0.014892578125,0.0,0.001953125,0.0126953125,0.783935546875
06073003404,ca,06,073,003404,14000US06073003404,Census Tract 34.04,0.645048548487483,4800,1196,451,637,926,207,61473,291,688,29,536,0,0,92,3164,1320,1121,0.3770903010033445,0.13270833333333334,0.22354211663066956,1.1775200713648528,0.060625,0.14333333333333334,0.0060416666666666665,0.11166666666666666,0.0,0.0,0.019166666666666665,0.6591666666666667
06073003501,ca,06,073,003501,14000US06073003501,Census Tract 35.01,0.458734171741336,4023,1161,410,969,856,193,48484,349,148,0,58,0,13,122,3333,991,1065,0.35314384151593453,0.24086502609992544,0.22546728971962618,0.9305164319248826,0.08675118071091226,0.03678846631866766,0.0,0.014417101665423813,0.0,0.003231419338801889,0.030325627641063883,0.8284862043251305
06073003502,ca,06,073,003502,14000US06073003502,Census Tract 35.02,0.301208345366851,4895,1320,315,905,930,219,44136,40,257,0,82,0,0,61,4455,1152,1244,0.23863636363636365,0.18488253319713993,0.23548387096774193,0.9260450160771704,0.008171603677221655,0.05250255362614913,0.0,0.01675178753830439,0.0,0.0,0.012461695607763024,0.9101123595505618
06073003601,ca,06,073,003601,14000US06073003601,Census Tract 36.01,0.34707689765358,3357,794,270,493,643,115,58309,68,309,0,30,0,0,2,2948,1124,746,0.34005037783375314,0.14685731307715222,0.17884914463452567,1.5067024128686326,0.02025618111408996,0.09204647006255585,0.0,0.008936550491510277,0.0,0.0,0.0005957700327673518,0.8781650282990766
06073003602,ca,06,073,003602,14000US06073003602,Census Tract 36.02,0.253824342043284,3609,831,234,478,765,106,57557,135,330,0,55,0,0,169,2920,1100,813,0.2815884476534296,0.13244666112496536,0.13856209150326798,1.3530135301353015,0.03740648379052369,0.0914380714879468,0.0,0.015239678581324467,0.0,0.0,0.04682737600443336,0.8090883901357717
06073003603,ca,06,073,003603,14000US06073003603,Census Tract 36.03,0.261656424662971,2992,1010,291,446,697,112,57621,234,46,0,209,0,24,0,2479,666,949,0.2881188118811881,0.14906417112299467,0.1606886657101865,0.7017913593256059,0.07820855614973261,0.01537433155080214,0.0,0.06985294117647059,0.0,0.008021390374331552,0.0,0.828542780748663
06073003800,ca,06,073,003800,14000US06073003800,Census Tract 38,0.69583565638142,10676,0,0,0,0,0,,4546,1867,134,1261,33,7,368,2460,0,0,0.0,0.0,0.0,0.0,0.42581491195204196,0.17487823154739604,0.012551517422255526,0.11811539902585239,0.0030910453353315847,0.0006556762832521544,0.034469838890970404,0.23042337954289996
06073003901,ca,06,073,003901,14000US06073003901,Census Tract 39.01,0.24770076154793,4422,1140,315,927,893,223,50227,178,206,0,33,0,0,101,3904,1377,1100,0.27631578947368424,0.20963364993215738,0.24972004479283313,1.2518181818181817,0.040253279059249206,0.046585255540479424,0.0,0.007462686567164179,0.0,0.0,0.022840343735866124,0.882858435097241
06073003902,ca,06,073,003902,14000US06073003902,Census Tract 39.02,0.449966949653821,4603,1546,342,853,1031,102,50583,209,300,10,147,0,0,8,3929,1360,1478,0.22121604139715395,0.18531392570063002,0.09893307468477207,0.9201623815967523,0.045405170540951556,0.0651748859439496,0.0021724961981316533,0.0319356941125353,0.0,0.0,0.0017379969585053225,0.8535737562459266
06073004000,ca,06,073,004000,14000US06073004000,Census Tract 40,0.3305575160966,4130,1231,382,584,820,179,42813,279,219,7,18,0,0,39,3568,1403,1119,0.3103168155970755,0.1414043583535109,0.21829268292682927,1.2537980339588919,0.0675544794188862,0.053026634382566586,0.001694915254237288,0.0043583535108958835,0.0,0.0,0.009443099273607748,0.8639225181598063
06073004101,ca,06,073,004101,14000US06073004101,Census Tract 41.01,0.438119018312054,4318,2325,528,481,773,49,57881,1956,662,0,364,0,0,81,1255,619,2212,0.2270967741935484,0.11139416396479852,0.06338939197930142,0.2798372513562387,0.45298749421028256,0.15331171838814267,0.0,0.08429828624363131,0.0,0.0,0.01875868457619268,0.2906438165817508
06073004102,ca,06,073,004102,14000US06073004102,Census Tract 41.02,0.146743923137868,2004,856,191,210,212,31,71927,794,65,13,40,0,0,0,1092,331,808,0.22313084112149534,0.10479041916167664,0.14622641509433962,0.40965346534653463,0.3962075848303393,0.03243512974051896,0.006487025948103792,0.01996007984031936,0.0,0.0,0.0,0.5449101796407185
06073004200,ca,06,073,004200,14000US06073004200,Census Tract 42,0.962573957871619,5749,2468,1294,342,1421,21,131146,3417,190,37,166,0,8,622,1309,1188,2046,0.5243111831442464,0.05948860671421117,0.014778325123152709,0.5806451612903226,0.5943642372586537,0.033049225952339535,0.00643590189598191,0.028874586884675597,0.0,0.0013915463558879806,0.10819272917029049,0.22769177248217082
06073004300,ca,06,073,004300,14000US06073004300,Census Tract 43,0.393158192238729,4091,1939,788,195,863,15,81542,2705,284,0,161,0,12,59,870,654,1862,0.406395048994327,0.04766560743094598,0.01738122827346466,0.35123523093447906,0.661207528721584,0.06942067954045465,0.0,0.03935468100708873,0.0,0.0029332681495966755,0.014421901735516988,0.21266194084575898
06073004400,ca,06,073,004400,14000US06073004400,Census Tract 44,0.362460366611737,4088,1855,593,425,720,16,80625,2483,30,11,61,42,0,187,1274,636,1738,0.3196765498652291,0.1039628180039139,0.022222222222222223,0.3659378596087457,0.6073874755381604,0.007338551859099804,0.0026908023483365948,0.014921722113502935,0.010273972602739725,0.0,0.04574363992172211,0.3116438356164384
06073004501,ca,06,073,004501,14000US06073004501,Census Tract 45.01,0.126560431940225,2431,1515,137,527,447,50,69561,1010,47,9,111,0,24,61,1169,241,1352,0.09042904290429044,0.21678321678321677,0.11185682326621924,0.17825443786982248,0.41546688605512133,0.019333607568901685,0.003702180172768408,0.04566022213081036,0.0,0.009872480460715755,0.02509255450431921,0.48087206910736324
06073004600,ca,06,073,004600,14000US06073004600,Census Tract 46,0.14936439859953,2005,1142,191,237,317,18,68698,942,161,0,41,24,0,61,776,157,1000,0.1672504378283713,0.11820448877805487,0.056782334384858045,0.157,0.46982543640897756,0.08029925187032419,0.0,0.020448877805486283,0.011970074812967581,0.0,0.030423940149625937,0.3870324189526185
06073004700,ca,06,073,004700,14000US06073004700,Census Tract 47,0.134552746962534,1580,812,93,349,235,19,58750,484,72,0,14,23,11,21,955,200,715,0.1145320197044335,0.2208860759493671,0.08085106382978724,0.27972027972027974,0.30632911392405066,0.04556962025316456,0.0,0.008860759493670886,0.014556962025316455,0.006962025316455696,0.013291139240506329,0.6044303797468354
06073004800,ca,06,073,004800,14000US06073004800,Census Tract 48,0.217523401652826,3789,1464,486,850,769,171,45791,420,132,0,19,0,0,230,2988,844,1329,0.3319672131147541,0.22433359725521246,0.2223667100130039,0.6350639578630549,0.11084718923198733,0.03483768804433888,0.0,0.005014515703351808,0.0,0.0,0.06070203219846925,0.7885985748218527
